,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
5371,ESS8e02_1,8,2.1,CZ,0.0,1990,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,5,5,5,29.0,5.0,5.0,7.5,1.0,1.0,0.0,0.0,0.0,5.75,1.8333333333333333,-1.5,2.0,6.0,1,Eastern Europe,-1,0,1
5372,ESS8e02_1,8,2.1,CZ,1.0,1988,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow a few,Allow a few,4,4,3,31.0,8.0,7.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,0.0,0.0,-5.0,8.0,0,Eastern Europe,0,0,0
5373,ESS8e02_1,8,2.1,CZ,1.0,1975,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow a few,Allow a few,3,4,2,44.0,4.0,3.5,3.5,-1.0,-1.0,-1.0,-1.0,-2.0,3.5,0.0,0.0,-6.0,4.0,0,Eastern Europe,0,0,0
5374,ESS8e02_1,8,2.1,CZ,0.0,1992,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,4,7,5,27.0,5.0,7.5,7.5,1.0,1.0,-1.0,1.0,0.0,6.583333333333333,1.8333333333333333,-2.75,2.0,8.0,1,Eastern Europe,-1,0,1
5375,ESS8e02_1,8,2.1,CZ,0.0,1971,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,3,2,2,48.0,5.0,3.5,2.5,-1.0,-2.0,-1.0,-2.0,-2.0,3.5833333333333335,1.5,1.75,-8.0,3.0,0,Eastern Europe,1,1,0
5376,ESS8e02_1,8,2.1,CZ,0.0,1991,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,1,2,Worse place to live,28.0,5.0,5.0,2.5,-1.0,-2.0,-2.0,-2.0,-1.0,4.166666666666667,1.6666666666666667,1.25,-8.0,4.0,0,Eastern Europe,1,1,0
5377,ESS8e02_1,8,2.1,CZ,1.0,1961,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow none,2,1,Worse place to live,58.0,8.0,7.5,7.5,1.0,-2.0,-2.0,-2.0,-1.0,7.5,0.0,0.0,-6.0,8.0,0,Eastern Europe,0,0,0
5378,ESS8e02_1,8,2.1,CZ,1.0,1981,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,38.0,5.0,2.5,2.5,-1.0,-2.0,-1.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,-6.0,2.0,0,Eastern Europe,1,1,0
5379,ESS8e02_1,8,2.1,CZ,1.0,1991,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,Don't know,2,5,28.0,6.0,7.5,4.75,1.0,1.0,0.0,-2.0,0.0,6.25,1.8333333333333333,0.375,0.0,6.0,0,Eastern Europe,1,1,0
5380,ESS8e02_1,8,2.1,CZ,0.0,1960,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,3,5,5,59.0,5.0,3.5,2.5,1.0,-1.0,-1.0,0.0,0.0,3.5833333333333335,1.5,1.75,-1.0,3.0,0,Eastern Europe,1,1,0
5381,ESS8e02_1,8,2.1,CZ,1.0,1980,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow some,7,7,5,39.0,4.0,4.75,4.75,2.0,1.0,1.0,1.0,0.0,4.333333333333333,0.8333333333333334,-1.25,5.0,5.0,1,Eastern Europe,-1,0,1
5382,ESS8e02_1,8,2.1,CZ,1.0,1963,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,6,6,5,56.0,4.0,4.75,4.75,1.0,1.0,1.0,1.0,0.0,4.333333333333333,0.8333333333333334,-1.25,4.0,5.0,1,Eastern Europe,-1,0,1
5383,ESS8e02_1,8,2.1,CZ,1.0,1984,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,35.0,5.0,4.75,4.75,-2.0,-2.0,-1.0,-1.0,-1.0,4.75,0.0,0.0,-7.0,5.0,0,Eastern Europe,0,0,0
5385,ESS8e02_1,8,2.1,CZ,1.0,1945,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,7,7,6,74.0,5.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5,5.0,4.0,1,Eastern Europe,1,1,0
5386,ESS8e02_1,8,2.1,CZ,1.0,1951,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,8,4,5,68.0,4.0,7.5,5.0,-1.0,-1.0,2.0,-1.0,0.0,5.333333333333333,2.6666666666666665,-2.75,-1.0,6.0,0,Eastern Europe,-1,0,1
5387,ESS8e02_1,8,2.1,CZ,1.0,1985,0.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,6,5,4,34.0,1.0,3.5,3.5,1.0,-1.0,1.0,0.0,-1.0,2.6666666666666665,1.6666666666666667,-2.5,0.0,4.0,0,Eastern Europe,-1,0,1
5388,ESS8e02_1,8,2.1,CZ,0.0,1944,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,7,7,5,75.0,8.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.833333333333333,1.6666666666666667,2.5,4.0,5.0,1,Eastern Europe,1,1,0
5389,ESS8e02_1,8,2.1,CZ,0.0,1971,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow some,7,7,6,48.0,1.0,3.5,2.5,-1.0,1.0,1.0,1.0,1.0,2.3333333333333335,1.6666666666666667,-2.0,3.0,3.0,1,Eastern Europe,-1,0,1
5390,ESS8e02_1,8,2.1,CZ,0.0,1988,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,8,6,6,31.0,2.0,3.5,2.5,1.0,-1.0,2.0,1.0,1.0,2.8333333333333335,0.6666666666666666,-0.5,4.0,3.0,1,Eastern Europe,-1,0,1
5391,ESS8e02_1,8,2.1,CZ,1.0,1960,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,7,4,4,59.0,5.0,3.5,5.0,-1.0,-1.0,1.0,-1.0,-1.0,4.416666666666667,1.0,0.5,-3.0,4.0,0,Eastern Europe,1,1,0
5392,ESS8e02_1,8,2.1,CZ,1.0,1970,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,8,6,4,49.0,5.0,3.5,3.5,1.0,-1.0,2.0,1.0,-1.0,4.0,1.0,1.5,2.0,4.0,1,Eastern Europe,1,1,0
5393,ESS8e02_1,8,2.1,CZ,0.0,1957,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,5,5,62.0,5.0,3.5,2.5,-1.0,-1.0,0.0,0.0,0.0,3.6666666666666665,1.6666666666666667,2.0,-2.0,3.0,0,Eastern Europe,1,1,0
5394,ESS8e02_1,8,2.1,CZ,1.0,1992,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,6,7,7,27.0,5.0,3.5,6.5,1.0,1.0,1.0,1.0,1.0,4.916666666666667,2.0,-0.25,5.0,5.0,1,Eastern Europe,-1,0,1
5395,ESS8e02_1,8,2.1,CZ,1.0,1950,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,8,3,7,69.0,8.0,5.0,5.0,1.0,-1.0,2.0,-1.0,1.0,5.833333333333333,1.6666666666666667,2.5,2.0,5.0,1,Eastern Europe,1,1,0
5396,ESS8e02_1,8,2.1,CZ,0.0,1965,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,5,4,54.0,5.0,7.5,5.0,1.0,1.0,0.0,0.0,-1.0,5.833333333333333,1.6666666666666667,-1.25,1.0,6.0,1,Eastern Europe,-1,0,1
5397,ESS8e02_1,8,2.1,CZ,0.0,1952,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,2,3,2,67.0,2.0,2.5,2.5,1.0,-1.0,-2.0,-1.0,-2.0,2.5,0.0,0.0,-5.0,2.0,0,Eastern Europe,0,0,0
5398,ESS8e02_1,8,2.1,CZ,1.0,1984,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,4,4,35.0,4.0,3.5,2.5,-1.0,-1.0,0.0,-1.0,-1.0,3.1666666666666665,0.6666666666666666,0.5,-4.0,3.0,0,Eastern Europe,1,1,0
5399,ESS8e02_1,8,2.1,CZ,1.0,1987,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,5,5,32.0,8.0,7.5,5.0,1.0,1.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,1.25,2.0,6.0,1,Eastern Europe,1,1,0
5400,ESS8e02_1,8,2.1,CZ,1.0,1942,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,3,3,3,77.0,5.0,2.5,2.5,1.0,1.0,-1.0,-1.0,-1.0,3.25,1.5,2.25,-1.0,2.0,0,Eastern Europe,1,1,0
5401,ESS8e02_1,8,2.1,CZ,0.0,1949,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow some,3,5,5,70.0,8.0,7.5,4.75,-1.0,1.0,-1.0,0.0,0.0,6.583333333333333,1.8333333333333333,1.375,-1.0,6.0,0,Eastern Europe,1,1,0
5402,ESS8e02_1,8,2.1,CZ,0.0,1957,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow many to come and live here,5,5,7,62.0,2.0,3.5,3.5,1.0,2.0,0.0,0.0,1.0,3.1666666666666665,0.6666666666666666,-1.0,4.0,4.0,1,Eastern Europe,-1,0,1
5403,ESS8e02_1,8,2.1,CZ,0.0,1942,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,5,3,3,77.0,5.0,3.5,2.5,-1.0,-1.0,0.0,-1.0,-1.0,3.6666666666666665,1.6666666666666667,2.0,-4.0,3.0,0,Eastern Europe,1,1,0
5404,ESS8e02_1,8,2.1,CZ,1.0,1979,1.0,Yes,"ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,7,6,40.0,1.0,2.5,2.5,1.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.5,4.0,2.0,1,Eastern Europe,-1,0,1
5405,ESS8e02_1,8,2.1,CZ,0.0,1930,1.0,Yes,ISCED 4 programmes without access ISCED 5,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,1,1,1,89.0,4.0,3.5,2.5,1.0,-1.0,-2.0,-2.0,-2.0,3.3333333333333335,1.0,1.0,-6.0,3.0,0,Eastern Europe,1,1,0
5406,ESS8e02_1,8,2.1,CZ,1.0,1982,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,7,8,7,37.0,4.0,7.5,5.0,2.0,2.0,1.0,2.0,1.0,5.333333333333333,2.6666666666666665,-2.75,8.0,6.0,1,Eastern Europe,-1,0,1
5407,ESS8e02_1,8,2.1,CZ,0.0,1987,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,4,32.0,5.0,5.0,5.0,1.0,-1.0,0.0,0.0,-1.0,4.916666666666667,0.16666666666666666,-0.25,-1.0,5.0,0,Eastern Europe,-1,0,1
5408,ESS8e02_1,8,2.1,CZ,0.0,1960,0.0,Yes,"ISCED 6, doctoral degree","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,9,5,59.0,8.0,7.5,5.0,1.0,1.0,0.0,2.0,0.0,6.833333333333333,2.0,1.75,4.0,6.0,1,Eastern Europe,1,1,0
5410,ESS8e02_1,8,2.1,CZ,1.0,1983,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,5,5,5,36.0,5.0,3.5,6.5,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,5.0,1,Eastern Europe,0,0,0
5411,ESS8e02_1,8,2.1,CZ,1.0,1978,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow none,5,5,5,41.0,8.0,7.5,7.5,1.0,-2.0,0.0,0.0,0.0,7.5,0.0,0.0,-1.0,8.0,0,Eastern Europe,0,0,0
5412,ESS8e02_1,8,2.1,CZ,0.0,1990,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,5,5,5,29.0,8.0,5.0,3.5,1.0,1.0,0.0,0.0,0.0,5.333333333333333,2.6666666666666665,3.25,2.0,4.0,1,Eastern Europe,1,1,0
5413,ESS8e02_1,8,2.1,CZ,1.0,1976,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,6,5,5,43.0,5.0,5.0,3.5,1.0,-1.0,1.0,0.0,0.0,4.5,1.0,0.75,1.0,4.0,1,Eastern Europe,1,1,0
5414,ESS8e02_1,8,2.1,CZ,0.0,1950,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,Good for the economy,9,7,69.0,5.0,7.5,5.0,2.0,2.0,1.0,2.0,1.0,5.833333333333333,1.6666666666666667,-1.25,8.0,6.0,1,Eastern Europe,-1,0,1
5415,ESS8e02_1,8,2.1,CZ,1.0,1984,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,6,3,3,35.0,4.0,4.75,4.75,-1.0,-1.0,1.0,-1.0,-1.0,4.333333333333333,0.8333333333333334,-1.25,-3.0,5.0,0,Eastern Europe,-1,0,1
5416,ESS8e02_1,8,2.1,CZ,0.0,1957,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow a few,Allow a few,5,5,5,62.0,4.0,3.5,3.5,-1.0,-1.0,0.0,0.0,0.0,3.5,0.0,0.0,-2.0,4.0,0,Eastern Europe,0,0,0
5417,ESS8e02_1,8,2.1,CZ,0.0,1979,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,6,3,5,40.0,5.0,5.0,4.75,-1.0,-1.0,1.0,-1.0,0.0,4.916666666666667,0.16666666666666666,0.125,-2.0,5.0,0,Eastern Europe,1,1,0
5418,ESS8e02_1,8,2.1,CZ,0.0,1975,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,Bad for the economy,1,2,44.0,6.0,5.0,4.75,-1.0,-2.0,-1.0,-2.0,-2.0,5.416666666666667,1.1666666666666667,1.625,-8.0,5.0,0,Eastern Europe,1,1,0
5419,ESS8e02_1,8,2.1,CZ,1.0,1976,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,6,5,4,43.0,5.0,3.5,5.0,1.0,1.0,1.0,0.0,-1.0,4.5,1.0,0.75,2.0,4.0,1,Eastern Europe,1,1,0
5420,ESS8e02_1,8,2.1,CZ,1.0,1984,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,7,4,4,35.0,5.0,7.5,7.5,1.0,-1.0,1.0,-1.0,-1.0,6.583333333333333,1.8333333333333333,-2.75,-1.0,8.0,0,Eastern Europe,-1,0,1
5421,ESS8e02_1,8,2.1,CZ,1.0,1982,0.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,6,4,37.0,4.0,5.0,5.0,1.0,-1.0,0.0,1.0,-1.0,4.5,1.0,-1.5,0.0,5.0,0,Eastern Europe,-1,0,1
5422,ESS8e02_1,8,2.1,CZ,0.0,1956,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,7,5,5,63.0,8.0,7.5,7.5,1.0,-1.0,1.0,0.0,0.0,7.5,0.0,0.0,1.0,8.0,1,Eastern Europe,0,0,0
5423,ESS8e02_1,8,2.1,CZ,1.0,1998,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,5,5,5,21.0,2.0,7.5,7.5,1.0,-1.0,0.0,0.0,0.0,5.833333333333333,3.3333333333333335,-5.0,0.0,8.0,0,Eastern Europe,-1,0,1
5424,ESS8e02_1,8,2.1,CZ,0.0,1961,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,5,58.0,5.0,5.0,5.0,1.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0,Eastern Europe,0,0,0
5425,ESS8e02_1,8,2.1,CZ,1.0,1998,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow some,Good for the economy,Cultural life enriched,Better place to live,21.0,2.0,7.5,7.5,2.0,1.0,1.0,1.0,1.0,5.833333333333333,3.3333333333333335,-5.0,6.0,8.0,1,Eastern Europe,-1,0,1
5426,ESS8e02_1,8,2.1,CZ,1.0,1975,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,5,44.0,5.0,3.5,4.75,1.0,-1.0,0.0,0.0,0.0,4.333333333333333,0.8333333333333334,0.625,0.0,4.0,0,Eastern Europe,1,1,0
5427,ESS8e02_1,8,2.1,CZ,1.0,1960,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow a few,Allow a few,5,5,4,59.0,4.0,3.5,3.5,-1.0,-1.0,0.0,0.0,-1.0,3.5,0.0,0.0,-3.0,4.0,0,Eastern Europe,0,0,0
5428,ESS8e02_1,8,2.1,CZ,0.0,1952,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow a few,5,5,3,67.0,4.0,3.5,3.5,1.0,-1.0,0.0,0.0,-1.0,3.5,0.0,0.0,-1.0,4.0,0,Eastern Europe,0,0,0
5429,ESS8e02_1,8,2.1,CZ,0.0,1974,0.0,Yes,"ISCED 6, doctoral degree","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,5,5,45.0,8.0,4.75,5.0,1.0,-1.0,0.0,0.0,0.0,5.916666666666667,2.1666666666666665,3.125,0.0,5.0,0,Eastern Europe,1,1,0
5430,ESS8e02_1,8,2.1,CZ,0.0,1998,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,6,5,5,21.0,2.0,4.75,4.75,-1.0,-1.0,1.0,0.0,0.0,4.0,1.5,-2.25,-1.0,5.0,0,Eastern Europe,-1,0,1
5431,ESS8e02_1,8,2.1,CZ,0.0,1969,0.0,Yes,ISCED 4 programmes without access ISCED 5,ISCED 4 programmes without access ISCED 5,"Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow a few,Allow some,1,5,3,50.0,4.0,4.0,3.5,-1.0,1.0,-2.0,0.0,-1.0,3.8333333333333335,0.3333333333333333,0.25,-3.0,4.0,0,Eastern Europe,1,1,0
5432,ESS8e02_1,8,2.1,CZ,0.0,1955,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow many to come and live here,2,2,2,64.0,5.0,3.5,3.5,1.0,2.0,-2.0,-2.0,-2.0,3.9166666666666665,0.8333333333333334,1.25,-3.0,4.0,0,Eastern Europe,1,1,0
5433,ESS8e02_1,8,2.1,CZ,0.0,1965,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5",ISCED 4 programmes without access ISCED 5,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,7,6,54.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,4.583333333333333,0.6666666666666666,0.25,4.0,4.0,1,Eastern Europe,1,1,0
5434,ESS8e02_1,8,2.1,CZ,1.0,1985,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",ISCED 4 programmes without access ISCED 5,Allow some,Allow many to come and live here,8,7,6,34.0,5.0,4.75,4.0,1.0,2.0,2.0,1.0,1.0,4.5,0.5,0.375,7.0,4.0,1,Eastern Europe,1,1,0
5435,ESS8e02_1,8,2.1,CZ,0.0,1941,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow some,5,5,5,78.0,5.0,5.0,5.0,-1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0,Eastern Europe,0,0,0
